,formatted_date,high,low,open,close,volume,adjclose,H-L,O-C,SMA_7,SMA_14,SMA_21,SD_7,SD_21
20,2014-10-07,339.2470092773437,320.48199462890625,330.5840148925781,336.18701171875,49199900,336.18701171875,18.765014648437443,-5.602996826171875,335.68699863978793,364.1289258684431,377.34542701357884,35.33172989642113,39.79556463805752
21,2014-10-08,354.364013671875,327.18798828125,336.1159973144531,352.94000244140625,54736300,352.94000244140625,27.176025390625,-16.824005126953125,328.030997140067,357.41864013671875,371.38190278552827,29.20770682425168,37.28684790938388
22,2014-10-09,382.72601318359375,347.68701171875,352.7479858398437,365.0260009765625,83641104,365.0260009765625,35.03900146484375,-12.278015136718807,324.42256818498885,353.0057133265904,368.2668079194568,23.79214031353294,36.34770594175934
23,2014-10-10,375.0669860839844,352.9630126953125,364.68701171875,361.56201171875,43665700,361.56201171875,22.103973388671875,3.125,323.72314017159596,349.6452854701451,366.7635221935454,22.691895248997024,36.29415005964725
24,2014-10-11,367.1910095214844,355.95098876953125,361.3619995117188,362.2990112304688,13345200,362.2990112304688,11.240020751953125,-0.93701171875,328.0181405203683,346.68664114815846,365.14771234421505,25.801678839859974,35.96726270401432
25,2014-10-12,379.4330139160156,356.1440124511719,362.6059875488281,378.5490112304688,17552800,378.5490112304688,23.28900146484375,-15.943023681640682,337.56785801478793,345.3874991280692,363.38404628208707,21.00650608088959,35.42792702057162
26,2014-10-13,397.22601318359375,368.8970031738281,377.9209899902344,390.41400146484375,35221400,390.41400146484375,28.329010009765625,-12.493011474609375,347.04457310267856,345.1487143380301,362.03961762927827,17.199553904269216,34.60954057399126
27,2014-10-14,411.697998046875,391.3240051269531,391.6919860839844,400.8699951171875,38491500,400.8699951171875,20.373992919921875,-9.178009033203125,357.1648603166853,346.4259294782366,361.8075706845238,19.63459514561948,34.38468002699336
28,2014-10-15,402.22698974609375,388.7659912109375,400.9549865722656,394.7730102539063,25267100,394.7730102539063,13.46099853515625,6.181976318359318,365.9617178780692,346.9963575090681,360.2663327171689,17.660830743362393,32.25182986466286
29,2014-10-16,398.8070068359375,373.0700073242188,394.51800537109375,382.5559997558594,26990000,382.5559997558594,25.736999511718693,11.962005615234375,369.5878601074219,347.00521414620533,358.53309558686755,15.790029536823154,30.4003746323579
30,2014-10-17,385.4779968261719,375.3890075683594,382.7560119628906,383.7579956054688,13600700,383.7579956054688,10.0889892578125,-1.0019836425781818,372.7915736607143,348.2573569161551,357.3607148670015,14.031936747465647,29.170758001143138
31,2014-10-18,395.1579895019531,378.9710083007813,383.97601318359375,391.4419860839844,11416800,391.4419860839844,16.186981201171818,-7.465972900390625,376.0801478794643,352.04914419991627,356.48447672526044,11.973920017809464,28.167924923772986
32,2014-10-19,393.9389953613281,386.4570007324219,391.2539978027344,389.5459899902344,5914570,389.5459899902344,7.48199462890625,1.7080078125,380.4105747767857,358.98921639578685,357.06185767764134,8.55579689531016,28.671813012392743
33,2014-10-20,390.0840148925781,378.25201416015625,389.2309875488281,382.8450012207031,16419000,382.8450012207031,11.832000732421875,6.385986328125,381.7470049176897,364.39578901018416,357.34814453125,7.0569669749287325,28.860338779008153
34,2014-10-21,392.64599609375,380.8340148925781,382.4209899902344,386.4750061035156,14188900,386.4750061035156,11.811981201171875,-4.05401611328125,380.2484348842076,368.70664760044644,357.7000979468936,5.659789897048255,29.11041372735533
35,2014-10-22,388.5759887695313,382.2489929199219,386.1180114746094,383.1579895019531,11641300,383.1579895019531,6.326995849609432,2.96002197265625,379.3174351283482,372.63957650320873,357.7700500488281,4.426915271566078,29.170350880895562
36,2014-10-23,385.0480041503906,356.4469909667969,382.9620056152344,358.4169921875,26456900,358.4169921875,28.60101318359375,24.545013427734375,376.9427185058594,373.2652893066406,356.98438226609005,9.679336940520123,28.962618364320836
37,2014-10-24,364.3450012207031,353.30499267578125,358.59100341796875,358.3450012207031,15585700,358.3450012207031,11.040008544921875,0.246002197265625,373.78785923549106,373.2897164481027,356.7675243559338,13.221154055014383,28.972789486112077
38,2014-10-25,359.8609924316406,342.87701416015625,358.6109924316406,347.27099609375,18127500,347.27099609375,16.983978271484375,11.339996337890625,368.63157435825894,372.3558611188616,357.57662091936385,17.27858925650791,28.29662533981684
39,2014-10-26,359.22100830078125,343.9309997558594,347.48699951171875,354.7040100097656,11272500,354.7040100097656,15.290008544921875,-7.217010498046875,362.55643136160717,371.48350306919644,360.1782880510603,17.44189832668402,23.87027065216275
40,2014-10-27,358.6319885253906,349.8089904785156,354.7770080566406,352.989013671875,13033000,352.989013671875,8.822998046875,1.787994384765625,358.4931422642299,370.1200735909598,362.42824009486606,16.46153397616216,20.096197880240705
41,2014-10-28,359.9840087890625,352.6789855957031,353.2149963378906,357.6180114746094,7845880,357.6180114746094,7.305023193359375,-4.40301513671875,354.4709952218192,367.3597150530134,363.96143014090404,13.211981716386134,17.837235959324037
42,2014-10-29,357.8330078125,335.3429870605469,357.0889892578125,335.59100341796875,18192700,335.59100341796875,22.490020751953125,21.49798583984375,347.77013724190846,363.54378618512834,364.34976341610866,7.385704905176605,17.068834368704096
43,2014-10-30,350.9129943847656,335.0719909667969,335.7090148925781,345.30499267578125,30177900,345.30499267578125,15.84100341796875,-9.595977783203125,344.71656581333707,360.8296421595982,363.7490481422061,7.615519906233197,17.886957209017744
44,2014-10-31,348.0450134277344,337.1419982910156,345.0090026855469,338.3210144042969,12545400,338.3210144042969,10.90301513671875,6.68798828125,342.4075666155134,358.0977129255022,362.99566650390625,7.003207797897615,18.679590524574206
45,2014-11-01,340.52899169921875,321.05499267578125,338.6499938964844,325.7489929199219,16677200,325.7489929199219,19.4739990234375,12.9010009765625,339.2901349748884,353.96085466657365,361.33395240420384,10.661088823223514,20.77251490715445
46,2014-11-02,329.04998779296875,320.6260070800781,326.07501220703125,325.8919982910156,8603620,325.8919982910156,8.423980712890625,0.183013916015625,335.96085030691967,349.2586408342634,359.6426188151042,12.457768518317794,22.583263771710513
47,2014-11-03,334.00201416015625,325.4809875488281,325.5690002441406,327.5539855957031,12948500,327.5539855957031,8.521026611328125,-1.9849853515625,332.4854213169643,345.4892817905971,357.575189499628,11.289244655147392,23.655538388612893
48,2014-11-04,331.7669982910156,325.0769958496094,327.1610107421875,330.49200439453125,15655500,330.49200439453125,6.69000244140625,-3.33099365234375,328.5422799246652,341.5066375732422,354.4205700102307,7.105730676137378,23.345080698927873
49,2014-11-05,343.3689880371094,330.6830139160156,330.6830139160156,339.4859924316406,19817200,339.4859924316406,12.68597412109375,-8.802978515625,327.87656947544644,337.8233533586775,351.6547139485677,6.559717757001134,22.49785580208762
50,2014-11-06,352.96600341796875,338.42401123046875,339.4580078125,349.2900085449219,18797000,349.2900085449219,14.5419921875,-9.832000732421875,328.35542951311385,336.53599766322543,350.0049046107701,7.257739212922677,22.11599842874756
51,2014-11-07,352.73199462890625,341.7760009765625,349.8179931640625,342.4150085449219,16834200,342.4150085449219,10.95599365234375,7.402984619140625,329.0174298967634,335.7124982561384,348.40428524925596,8.32555210239179,21.391479931175102
52,2014-11-08,347.0320129394531,342.15399169921875,342.15399169921875,345.4880065917969,8535470,345.4880065917969,4.878021240234375,-3.334014892578125,332.0315726143973,335.66085379464283,346.6510939825149,8.76985710728925,20.238703778030118
53,2014-11-09,363.6260070800781,344.2550048828125,345.3760070800781,363.2640075683594,24205600,363.2640075683594,19.371002197265625,-17.88800048828125,335.40714372907365,335.68399701799666,344.64147513253346,8.175434452317646,18.067268355678763
54,2014-11-10,374.8160095214844,357.5610046386719,362.2650146484375,366.9240112304688,30450100,366.9240112304688,17.2550048828125,-4.658996582031307,339.99000331333707,336.23771231515065,343.65618896484375,10.37844829288503,16.651400932320676
55,2014-11-11,371.30999755859375,363.7349853515625,365.8569946289063,367.6950073242188,15838900,367.6950073242188,7.57501220703125,-1.8380126953125,345.5125732421875,337.02742658342635,342.8419494628906,11.359343172455597,15.087126430349207
56,2014-11-12,429.7179870605469,367.9849853515625,367.9849853515625,423.5610046386719,45783200,423.5610046386719,61.733001708984375,-55.576019287109375,350.84142630440846,339.3589978899275,342.1627110072545,11.975842457155334,13.457332937305242
57,2014-11-13,457.0929870605469,401.12298583984375,427.2730102539063,420.7349853515625,58945000,420.7349853515625,55.970001220703125,6.538024902343807,359.79842267717635,344.0769260951451,344.2901393345424,21.106765737539458,18.438037548826603
58,2014-11-14,419.25201416015625,384.78900146484375,418.4169921875,397.8179931640625,29589200,397.8179931640625,34.4630126953125,20.5989990234375,365.9431370326451,347.48028346470426,345.7893778483073,21.246145148441858,20.384936580205036
59,2014-11-15,405.5280151367188,371.0079956054688,399.6499938964844,376.1329956054688,15727500,376.1329956054688,34.52001953125,23.516998291015568,370.0651375906808,351.04835510253906,347.12894839332216,18.480553917008102,21.095883689434398
60,2014-11-16,390.7990112304688,374.60198974609375,374.7300109863281,387.8819885253906,11905600,387.8819885253906,16.197021484375057,-13.1519775390625,374.4004211425781,354.9037824358259,348.5894717261905,14.56046319794068,21.909440433205067
61,2014-11-17,410.1990051269531,377.50201416015625,388.3489990234375,387.4079895019531,41518800,387.4079895019531,32.696990966796875,0.941009521484375,377.2491367885045,358.61957005092074,349.9081871396019,12.525242489114762,22.80175461314202
62,2014-11-18,392.4020080566406,371.1170043945313,387.7850036621094,375.197998046875,32222500,375.197998046875,21.285003662109318,12.587005615234375,378.3037109375,361.90814208984375,350.78618803478423,11.46353689351053,23.264079905529005
63,2014-11-19,386.4809875488281,373.89599609375,373.89599609375,380.5549926757813,18931800,380.5549926757813,12.584991455078125,-6.658996582031307,379.1481410435268,364.9947836739676,352.6220456077939,10.773706307885615,23.504405135646817
64,2014-11-20,382.0249938964844,356.781005859375,380.3070068359375,357.8399963378906,25233200,357.8399963378906,25.243988037109375,22.467010498046875,372.8135724748884,366.3059975760324,353.6558082217262,8.494548305824015,23.168935862597806
65,2014-11-21,357.8789978027344,344.11199951171875,357.8789978027344,350.8479919433594,29850100,350.8479919433594,13.766998291015625,7.031005859375,367.0025721958705,366.4728546142578,353.98771304175966,12.08952319770665,22.969606841833627
66,2014-11-22,364.8410034179688,350.87799072265625,351.60400390625,352.9200134277344,15273000,352.9200134277344,13.963012695312557,-1.316009521484375,364.1268572126116,367.09599740164623,355.4078558058966,13.3104594287657,21.71958811382627
67,2014-11-23,370.8450012207031,353.17498779296875,353.17498779296875,367.572998046875,15151600,367.572998046875,17.670013427734375,-14.39801025390625,361.06585693359375,367.73313903808594,356.9578072684152,12.959147119973856,20.223216256574116
68,2014-11-24,387.2090148925781,366.66900634765625,366.947998046875,376.9010009765625,30930100,376.9010009765625,20.540008544921875,-9.9530029296875,359.5182843889509,368.3837105887277,358.9191414969308,11.196131161970312,18.976700519354853
69,2014-11-25,394.7009887695313,374.7839965820313,376.885986328125,375.3479919433594,25442200,375.3479919433594,19.9169921875,1.537994384765625,360.0421404157367,369.1729256766183,361.286141531808,11.893351118816847,17.594103535581315
