formatted_date,high,low,open,close,volume,adjclose
2022-10-28,20724.98046875,20086.068359375,20287.95703125,20595.3515625,43994715910,20595.3515625
2022-10-29,20988.39453125,20566.484375,20595.103515625,20818.4765625,40369840645,20818.4765625
2022-10-30,20917.005859375,20547.462890625,20817.982421875,20635.603515625,31486345556,20635.603515625
2022-10-31,20795.3203125,20287.458984375,20633.6953125,20495.7734375,45668466815,20495.7734375
2022-11-01,20647.2890625,20359.845703125,20494.8984375,20485.2734375,39819303159,20485.2734375
2022-11-02,20742.810546875,20087.134765625,20482.958984375,20159.50390625,55552169483,20159.50390625
2022-11-03,20382.095703125,20086.240234375,20162.689453125,20209.98828125,43228750179,20209.98828125
2022-11-04,21209.560546875,20188.01953125,20208.76953125,21147.23046875,64072727950,21147.23046875
2022-11-05,21446.88671875,21097.634765625,21144.83203125,21282.69140625,37846047609,21282.69140625
2022-11-06,21345.376953125,20920.19140625,21285.056640625,20926.486328125,35082693210,20926.486328125
2022-11-07,21053.24609375,20489.97265625,20924.62109375,20602.81640625,53510852236,20602.81640625
2022-11-08,20664.607421875,17603.544921875,20600.671875,18541.271484375,118992465607,18541.271484375
2022-11-09,18590.458984375,15682.6923828125,18543.76171875,15880.7802734375,102905151606,15880.7802734375
2022-11-10,18054.3125,15834.0185546875,15883.158203125,17586.771484375,83202283721,17586.771484375
2022-11-11,17650.943359375,16543.482421875,17583.251953125,17034.29296875,55871616488,17034.29296875
2022-11-12,17066.67578125,16651.775390625,17036.875,16799.185546875,29717699419,16799.185546875
2022-11-13,16920.765625,16320.634765625,16799.72265625,16353.365234375,27209183682,16353.365234375
2022-11-14,17109.32421875,15872.94140625,16352.0283203125,16618.19921875,49630243054,16618.19921875
2022-11-15,17051.962890625,16542.55078125,16617.484375,16884.61328125,36599436183,16884.61328125
2022-11-16,16960.294921875,16430.111328125,16884.341796875,16669.439453125,33925512989,16669.439453125
2022-11-17,16726.439453125,16460.68359375,16670.42578125,16687.517578125,27868914022,16687.517578125
2022-11-18,16947.05859375,16564.611328125,16687.912109375,16697.77734375,26862218609,16697.77734375
2022-11-19,16797.876953125,16570.41015625,16696.220703125,16711.546875,16106223492,16711.546875
2022-11-20,16746.779296875,16248.6923828125,16712.919921875,16291.83203125,21313378652,16291.83203125
2022-11-21,16291.2236328125,15599.046875,16291.2236328125,15787.2841796875,37429485518,15787.2841796875
2022-11-22,16253.0478515625,15656.6064453125,15782.30078125,16189.76953125,30726828760,16189.76953125
2022-11-23,16638.193359375,16170.5029296875,16195.5888671875,16610.70703125,32958875628,16610.70703125
2022-11-24,16771.474609375,16501.767578125,16611.63671875,16604.46484375,26129037414,16604.46484375
2022-11-25,16603.31640625,16388.404296875,16602.26953125,16521.841796875,18678255976,16521.841796875
2022-11-26,16666.86328125,16416.228515625,16521.576171875,16464.28125,18000008764,16464.28125
2022-11-27,16594.40625,16437.025390625,16463.8828125,16444.626953125,20443898509,16444.626953125
2022-11-28,16482.93359375,16054.5302734375,16440.22265625,16217.322265625,27743025156,16217.322265625
2022-11-29,16522.2578125,16139.396484375,16217.6396484375,16444.982421875,23581685468,16444.982421875
2022-11-30,17190.9375,16445.4765625,16445.4765625,17168.56640625,29523576583,17168.56640625
2022-12-01,17197.498046875,16888.388671875,17168.001953125,16967.1328125,22895392882,16967.1328125
2022-12-02,17088.66015625,16877.880859375,16968.68359375,17088.66015625,19539705127,17088.66015625
2022-12-03,17116.041015625,16888.140625,17090.09765625,16908.236328125,16217776704,16908.236328125
2022-12-04,17157.767578125,16903.439453125,16908.169921875,17130.486328125,16824520830,17130.486328125
2022-12-05,17378.15234375,17102.419921875,17106.041015625,17230.587890625,21329567744,17230.587890625
