,formatted_date,high,low,open,close,volume,adjclose,H-L,O-C,SMA_7,SMA_14,SMA_21,SD_7,SD_21
20,2019-01-21,3608.8408203125,3558.537109375,3600.372802734375,3576.032470703125,5004347059,3576.032470703125,50.3037109375,24.34033203125,3697.0498046875,3781.1640101841517,3839.4107026599704,49.776708383360045,167.64835584995564
21,2019-01-22,3620.74658203125,3539.721435546875,3575.081298828125,3604.5771484375,5313623556,3604.5771484375,81.025146484375,-29.495849609375,3682.8488420758927,3746.287266322545,3828.4503580729165,55.89135616639496,174.25245882635323
22,2019-01-23,3623.06787109375,3565.31396484375,3605.55712890625,3585.123046875,5433755649,3585.123046875,57.75390625,20.43408203125,3673.890380859375,3714.4775739397323,3812.978294735863,60.2030920752458,177.502908711995
23,2019-01-24,3616.08740234375,3569.0927734375,3584.500244140625,3600.865478515625,5262869046,3600.865478515625,46.99462890625,-16.365234375,3664.7405831473216,3682.4790562220983,3797.7593587239585,63.852197721155214,180.13755707165018
24,2019-01-25,3612.927734375,3575.597412109375,3607.390380859375,3599.765869140625,5265847539,3599.765869140625,37.330322265625,7.62451171875,3654.798828125,3675.268048967634,3785.7114141555057,66.00405595142763,183.77397080440392
25,2019-01-26,3654.93310546875,3593.345947265625,3599.71533203125,3602.46044921875,5098183235,3602.46044921875,61.587158203125,-2.7451171875,3639.998779296875,3672.1219656808034,3773.808082217262,48.03656440182689,183.76320157980894
26,2019-01-27,3612.67138671875,3567.245849609375,3604.687255859375,3583.9658203125,5570752966,3583.9658203125,45.425537109375,20.721435546875,3621.3249860491073,3667.6870640345983,3750.9211309523807,15.607493844659011,171.50362324400098
27,2019-01-28,3586.7509765625,3439.23291015625,3584.283203125,3470.450439453125,6908930483,3470.450439453125,147.51806640625,113.832763671875,3618.1692940848216,3657.609549386161,3726.8324381510415,20.130251613318528,155.92986169323672
28,2019-01-29,3476.0654296875,3400.81982421875,3468.8701171875,3448.116943359375,5897159493,3448.116943359375,75.24560546875,20.753173828125,3597.500558035714,3640.1747000558034,3696.691696893601,57.19535455278493,138.56779642297099
29,2019-01-30,3495.1748046875,3429.387939453125,3443.89697265625,3486.181640625,5955112627,3486.181640625,65.786865234375,-42.28466796875,3579.2301199776784,3626.5602504185267,3669.395089285714,67.21614568930684,116.36426189885309
